Epoch,Train Loss,Validation Loss,Train Reconstruction Loss,Train KLD Loss,Validation Reconstruction Loss,Validation KLD Loss
1,6.138687734680175,5.3856540884072786,6.028004792785644,221.36587023681642,5.224814312907453,321.6795396896216
2,5.03386433380127,4.704453151446943,4.849254588012696,369.21947903320313,4.501957427198514,404.991398040479
3,4.548579240112304,4.39379531354569,4.337369304733277,422.4198458691406,4.176322235466954,434.94613959461736
4,4.245973003387451,4.144708217523349,4.020060932922363,451.82411931640627,3.919503259201781,450.40989153682233
5,4.028284177703857,3.9842463065260136,3.7932849435424805,469.99845234375,3.75057876224335,467.33506458026534
6,3.8680642752075194,3.8770554065704346,3.626992755279541,482.1430144628906,3.6366258269300857,480.85914021939897
7,3.7478531102752686,3.865905051033337,3.5018818946838377,491.942409375,3.6199975105139393,491.8150583090493
8,3.6529784672546386,3.7471431002449305,3.404044935684204,497.86703973632814,3.4971151511890057,500.05588392556285
9,3.579627518463135,3.703894925193665,3.328308069229126,502.63887548828126,3.4568185143577406,494.15280248867435
10,3.5208143781280516,3.6712124583820183,3.267839838638306,505.94905271484373,3.419775424293055,502.87405639258435
11,3.4671500078582764,3.6533173608322875,3.212322810974121,509.6543678613281,3.4026781248208433,501.2784448203187
12,3.4234532482910156,3.642120346093711,3.1671850727844237,512.5363243945312,3.3892155767629704,505.80951746736474
13,3.3849961608123778,3.6067440067998136,3.1276169316864015,514.7584323632813,3.3478154945678225,517.8570028189272
14,3.3478311929321287,3.596552206685368,3.0893944163513183,516.8735326660156,3.3402771096640884,512.5501784059567
15,3.316486444168091,3.6035464137506943,3.05690459526062,519.1636747363282,3.345962388066057,515.1680384626785
16,3.2870763818359374,3.5817980667272695,3.026397630081177,521.3574758398438,3.321561750893395,520.4725967748477
17,3.2596748776245117,3.5716860743757253,2.9981008026885987,523.1481205761719,3.3088880346986813,525.5960509083903
18,3.2339939421081545,3.5506413432355886,2.971630590057373,524.72668375,3.287973525044255,525.3356145791734
19,3.2114863855743407,3.5515831735568306,2.9481174523162843,526.7378415722657,3.289337571817465,524.4911691098929
20,3.191108053741455,3.538700882238321,2.92708345741272,528.0491640234375,3.270569258985428,536.2632210338459
21,3.1694160047149658,3.5360591183074366,2.904724572906494,529.3828352148438,3.2738497478131667,524.4187082893932
22,3.1530726821136477,3.538263411567615,2.887660425491333,530.8244866113281,3.2759004949380794,524.7258190605968
23,3.134985623397827,3.5306351512384873,2.8689803691864015,532.0104837890625,3.263210448213279,534.8493683543829
24,3.1189554510498048,3.5232403293585244,2.852514206237793,532.8824673242187,3.2569286876593155,532.6232703455721
25,3.1022961690521242,3.518272521015935,2.835324290161133,533.9437262597656,3.2503772193250566,535.7905714138628
26,3.015640735702515,3.4844124736115574,2.7471721675109864,536.9371113476562,3.2163288539971786,536.1672080530526
27,2.989833000640869,3.4772251741573834,2.7200543386077882,539.5572989941406,3.208377210476909,537.6959084215256
28,2.975762578125,3.4730116886833606,2.705238730239868,541.0476703808594,3.2044493794060362,537.1245922539562
29,2.964744368438721,3.476727364543147,2.693497044143677,542.4946217578125,3.205857121525481,541.7404482905476
30,2.953739409637451,3.4798118862481164,2.681699326324463,544.0801379296875,3.2066337338651714,546.3562739070612
31,2.944653630065918,3.4743615027052908,2.672356944732666,544.5933437695312,3.2023844307603926,543.9541181375424
32,2.935486270904541,3.481597621600849,2.6623503207397463,546.2718691308594,3.209315256569713,544.5646951206195
33,2.9277262428283692,3.481934455256112,2.654195207977295,547.0620393847656,3.2083002759244876,547.2683202969
34,2.9203400106048583,3.4857312642728178,2.64629364654541,548.0927002734375,3.211017369462278,549.4277630400734
35,2.9124081826782224,3.4850287490759415,2.6380201953125,548.7759431835938,3.2095632431225276,550.9309850333217
36,2.905048673171997,3.485192880843775,2.630312431640625,549.4724544628906,3.212595361490219,545.1950139542357
37,2.8994094876098635,3.485450666171674,2.624105413131714,550.6081227929687,3.2104866542755226,549.9280073756988
38,2.89200279296875,3.481797008087841,2.616285344696045,551.4348711523437,3.207593681713263,548.4066284959689
39,2.8867206047821043,3.4846562181417933,2.6107622654724123,551.9166524804688,3.208500100400882,552.3122067192492
40,2.8795145262908934,3.4865436660595974,2.6032296601104736,552.5697093554687,3.210281373593754,552.5245423728285
41,2.8742604231262208,3.4898716359854505,2.5974459491729736,553.6289205859375,3.21532201995484,549.0991969489442
42,2.8682433134460448,3.484845944486868,2.5911741319274904,554.1383301464843,3.2063619237357437,556.968017578125
43,2.8629757328033447,3.487980213409034,2.5856335079193116,554.6844228808594,3.2120290145325585,551.9023689050643
44,2.8573641512298584,3.489334373809278,2.579725745010376,555.2767883789063,3.2118077681849178,555.0531705911167
45,2.8529692556762694,3.4896947240677125,2.5750082473754885,555.9219859960938,3.212259623189323,554.8701700326353
46,2.8470844253540037,3.493015547529958,2.569020990447998,556.12684234375,3.216240567521165,553.5499382628419
47,2.8426478942108155,3.488651653448233,2.564200847244263,556.8940692382813,3.2096402995502604,558.0226847980731
48,2.8387549028778074,3.4936548406704544,2.5597576081848143,557.9945632617188,3.2184319450451544,550.4457660711612
49,2.834015616378784,3.4935412886805426,2.554853018951416,558.325163515625,3.2156845350235033,555.7134818665136
50,2.8294587762451173,3.491817927589051,2.5500616916656496,558.794142265625,3.2145895638024085,554.4567071591704
