Epoch,Train Loss,Validation Loss,Train Reconstruction Loss,Train KLD Loss,Validation Reconstruction Loss,Validation KLD Loss
1,0.1778370847415924,0.15139071738567597,0.1555524994802475,44.569168681640626,0.12758160939517493,47.618213970440266
2,0.14788574934720994,0.13929689989779323,0.12494553737163544,45.88042193115234,0.117027374930656,44.5390478505875
3,0.13812588405132295,0.13182790141802625,0.11622156432390213,43.80863723388672,0.10979718864916231,44.06142412130825
4,0.13243792538881302,0.12811395871087003,0.11060833580255508,43.6591771459961,0.10618256187191405,43.86279193280985
5,0.12918644335985183,0.1249965564035379,0.10705180224657058,44.269280256347656,0.10254443386873117,44.9042429695495
6,0.1274513372540474,0.12615331609885153,0.10503518123149871,44.83231000610352,0.10346112643091823,45.38437698900509
7,0.1262427553486824,0.12299400820328404,0.1035887140417099,45.30808032470703,0.10080144294915488,44.38512787498986
8,0.1253589003944397,0.12201952974731549,0.10247690928220748,45.76398009765625,0.09865512141880517,46.728814670453055
9,0.12447956478118896,0.1210886668473387,0.10135574039459229,46.24764661499024,0.09770633658757225,46.76465812658731
10,0.12375187902212142,0.12057838079552301,0.10043994953632354,46.623856796875,0.09712415250440756,46.908453578766164
11,0.12320567009925842,0.12028999436206331,0.09973109409809112,46.94914997924805,0.09695572996387086,46.66852676830353
12,0.12268022777557373,0.11986661285828477,0.0990788437628746,47.20276567871094,0.096330190499941,47.0728426192896
13,0.12233903917074203,0.11959580860484523,0.09861889617681503,47.440283780517575,0.09608592350071611,47.019768334044436
14,0.12185911160707474,0.11912469337352168,0.09802182447910308,47.674571984863285,0.0953672416389179,47.51490095095893
15,0.12154081534385681,0.11888761792224817,0.09759102933645249,47.89956965820313,0.09515062581521634,47.47398179026838
16,0.1210667383146286,0.11858816835255669,0.09701381314277649,48.1058480480957,0.09448670755369595,48.20291926228581
17,0.12078046714782714,0.11868060639681527,0.09662227506160737,48.31638193847656,0.09409352115834482,49.174167888994795
18,0.12054471956253052,0.11833753641516256,0.09629001405000687,48.509408693847654,0.09437931769381697,47.91643494919847
19,0.120213338971138,0.11850177120572081,0.09587385848283768,48.67895885864258,0.09453548305331709,47.93257393395177
20,0.12002128193855285,0.11817249636680555,0.09557406772136688,48.89442616821289,0.09346162449247158,49.421741424658045
21,0.1197510610461235,0.11791642222065514,0.09525043223619462,49.001255333251954,0.09350908716646628,48.81466780836209
22,0.11952317699432373,0.11754211923851372,0.09493411778211594,49.17811625976562,0.09334241482206046,48.39940614060472
23,0.11929131808042526,0.11743281810237957,0.09464849307060241,49.28564752319336,0.09292993875452504,49.00575631723617
24,0.11912057837963104,0.11737038535527147,0.09438768231868744,49.4657898059082,0.09272438590042888,49.291996306885544
25,0.11890942242145539,0.11724416023721329,0.09411673055171967,49.58538150024414,0.09267758954161653,49.13313899177332
26,0.11842436312198638,0.11659782165631699,0.09362638343095779,49.595957001953124,0.092135934331737,48.92377236704476
27,0.11834177473068237,0.11663832160801933,0.0934905410861969,49.702465035400394,0.09204221259766875,49.192215697072186
28,0.11818125083923339,0.11652512403246694,0.09332026302099228,49.72197314575195,0.09183687450120244,49.3764970310199
29,0.11811373830795288,0.11696932524347457,0.09320618267774582,49.81510895629883,0.09205672756646768,49.82519291155636
30,0.11802892076492309,0.11654157853259826,0.09308677615880966,49.88428678588867,0.09173046916532822,49.62221629474872
31,0.1179159261894226,0.1163753741941513,0.09291988907337188,49.992071947021486,0.0913025018172904,50.14574271497635
32,0.11787558032512664,0.11632347425904137,0.09285819700479507,50.034764400634764,0.09140373080873641,49.83948472970591
33,0.11777903878450394,0.11628082787362151,0.09272285938501358,50.112356485595704,0.0908534719873541,50.85471012493292
34,0.11770886826276779,0.11612220448903002,0.09259681957006455,50.224095013427736,0.09081695416864877,50.61049754474872
35,0.11761215694904327,0.11616294869123556,0.0925047808265686,50.21474996948242,0.09126085557114964,49.80418367964772
36,0.11758178846597671,0.1159895552804295,0.09243397106647491,50.29563231811523,0.09110429506903639,49.77051796471349
37,0.11750711943626403,0.11612207668657881,0.09232473476886749,50.3647669934082,0.09084776289070758,50.54862544635614
38,0.11740369478464127,0.11592792750547488,0.09218156374692917,50.44425953369141,0.09078077986217535,50.29429263276414
39,0.1173504764866829,0.11609144408862812,0.0921033449602127,50.494260704345706,0.09095513613555378,50.27261356195322
40,0.11733333582878112,0.11602786785592667,0.09204707685232162,50.572515501708985,0.09101307044585293,50.029592434819136
41,0.11724149271965027,0.1158512643636606,0.09194923268318177,50.58451759765625,0.09045829721533072,50.785931693860135
42,0.11715342366218567,0.11591934027096715,0.09183472061634064,50.63740376831055,0.09125365421604424,49.33136924768027
43,0.11716116573810577,0.11583129804545698,0.09181015456199645,50.70201998413086,0.0900126662307654,51.63726144857681
44,0.11705658643007279,0.11570142778440025,0.09169781947612762,50.71753146972656,0.0901918841865116,51.019084235730645
45,0.1169992667889595,0.11575900549039292,0.09162341221094132,50.75170676147461,0.09041969144877535,50.67862579540704
46,0.11695173893928527,0.1156641914964484,0.0915516547870636,50.80016587524414,0.09033473438253037,50.65891169587644
47,0.11687739321708679,0.11562673964153844,0.09146273885011673,50.82930630615235,0.09020937591219863,50.83472477970793
48,0.11685774435043335,0.1155956210895849,0.09141657779693603,50.88233066772461,0.09033877216874601,50.51369565287337
49,0.11677961898326873,0.11557882721907796,0.09133325930595398,50.892716853027345,0.09032389269278834,50.50986693994687
50,0.11675906448841095,0.11568760381529507,0.09127336111307144,50.97140417724609,0.0904038963607325,50.5674125378886
