Epoch,Train Loss,Validation Loss,Train Reconstruction Loss,Train KLD Loss,Validation Reconstruction Loss,Validation KLD Loss
1,7.1498125538635255,6.64871912794753,7.05264757888794,194.32994149291991,6.520015343309591,257.40755240833414
2,6.4011857104492185,6.179210621708879,6.261163029785156,280.04534635742186,6.027386605930023,303.6480003088808
3,6.047252421875,5.912147953106572,5.887142703704834,320.21942452148437,5.742396715730905,339.50247133882664
4,5.8243385984802245,5.72755043346661,5.651764632263183,345.14791510742185,5.550734369137797,353.63211751822087
5,5.656684403686524,5.587572368950889,5.474759048309326,363.8506970410156,5.402079737605378,370.98523904721196
6,5.520519884033203,5.4732669702353185,5.330591753692627,379.8562490722656,5.280156452434893,386.22104427837337
7,5.40356479888916,5.365534917995952,5.207291304016113,392.54697060546874,5.166386948606839,398.29593607259636
8,5.301055553741455,5.279552589209316,5.098546368560791,405.01834556640625,5.075001274815763,409.10260585017096
9,5.210452006530762,5.211743700618561,5.002655501861573,415.59298127929685,5.002841138992066,417.80510879857854
10,5.127121853179932,5.139837927711658,4.914609550933838,425.0245874121094,4.925116915291491,429.4420194290697
11,5.050646315612793,5.068271164696057,4.833858703155518,433.57520384765627,4.8506848941595795,435.17255818424894
12,4.980659892120362,5.007740879972903,4.760088781738281,441.14219291015627,4.786743343828586,441.99504805982303
13,4.916747554779053,4.95746260938553,4.69283510131836,447.824888359375,4.731085400992689,452.7544060362795
14,4.857148078155517,4.905604100455872,4.630193641662598,453.9088466015625,4.6777189516792665,455.7702787844137
15,4.8014686869812016,4.866129296275373,4.571520037078858,459.89727640625,4.635025780040997,462.2070113599491
16,4.750525621032715,4.8196200577976605,4.517816552734375,465.41811345703127,4.5855304455985655,468.17920594626725
17,4.701678243560791,4.780152258400719,4.466668572387695,470.01931455078125,4.546975068771801,466.35435705215406
18,4.655836123962402,4.746910360293647,4.418723747558594,474.2247284765625,4.5074849600989975,478.85079731804115
19,4.6133174151611325,4.711300260342729,4.373898141479493,478.8385204492188,4.472487318630035,477.6258904697796
20,4.572231182861328,4.684562258065318,4.330868136520386,482.7260666601563,4.439478657877864,490.16718943050495
21,4.532519477386475,4.652848501174976,4.289334807510376,486.3693187207031,4.410159047038411,485.3789037149935
22,4.495208935394287,4.6200468700153,4.250317899246216,489.78205124023435,4.374622789815592,490.8481321487183
23,4.460925375976562,4.595330119513856,4.214370624771118,493.1094825683594,4.349071242177067,492.51774377792407
24,4.428404653015137,4.574013438849404,4.18029163482666,496.22602109375,4.326093863374509,495.83914145570213
25,4.396313271636963,4.548542798136751,4.146757434692383,499.111648671875,4.2990106690805945,499.06423111693164
26,4.342622533721924,4.521198489033757,4.0908262468719485,503.59256489257814,4.270297764970091,501.8014372316793
27,4.3224424814605715,4.5089670309243495,4.069304989318848,506.27496248046873,4.257154909566569,503.62423764554836
28,4.308388478775025,4.499265874917515,4.054251162872315,508.274603515625,4.244467788610977,509.5961426561252
29,4.291077019348145,4.49203128327196,4.036133369750977,509.8872766015625,4.238755075314555,506.55237732908597
30,4.278619154891968,4.480097668620344,4.022952235031128,511.3338161132813,4.225273268672224,509.64875388830995
31,4.262812026290893,4.472370779933259,4.006547663269043,512.5286946386718,4.2161990598367804,512.343433221689
32,4.250455775604248,4.467175952923564,3.993343790206909,514.22394703125,4.211661274821614,511.0293121825392
33,4.236924123840332,4.4542723311402925,3.9791275677490234,515.5930821484375,4.195724413417779,517.0958146652855
34,4.223129972076416,4.44678760565127,3.964871580963135,516.51675234375,4.189728259278563,514.1186875413401
35,4.212303036651611,4.443668909347095,3.9534805966949462,517.6448449609375,4.186212735435071,514.9123254355532
36,4.198273848190308,4.431108439692293,3.938672406082153,519.2028557128906,4.172341666663416,517.5335367708541
37,4.186757939147949,4.423317331856432,3.9266974156188965,520.1210127050781,4.161449238895989,523.7361545745557
38,4.17683571472168,4.417920344172956,3.91600275894165,521.6658798046875,4.157250327424119,521.3400198354508
39,4.164337398300171,4.41171736458239,3.9030733753204347,522.5280243164062,4.151504391679368,520.4259329603884
40,4.153218477478028,4.406123458386991,3.891323115081787,523.7907074804688,4.1437818752691005,524.6831542188748
41,4.143516342544555,4.396341147133336,3.8810808099365235,524.8710400097656,4.13523511383861,522.2120360353123
42,4.131739540252686,4.389727447741329,3.86897357131958,525.5319163085937,4.129349791584685,520.7552871460351
43,4.122132634429931,4.3854865403221055,3.859107056503296,526.0511381347657,4.121498565704297,527.9759291383785
44,4.11155095161438,4.380676755509056,3.8478108529663086,527.48018328125,4.117738552367725,525.8763843085438
45,4.102451983947754,4.375241002335716,3.8384165265655517,528.0708865332032,4.112377015165627,525.7279621160831
46,4.09225821899414,4.365894942237927,3.827746549758911,529.0233208398438,4.101316669116767,529.1565454257562
47,4.082069080886841,4.361031105724006,3.8170288887786867,530.0803652539063,4.093979166719479,534.1038598008811
48,4.074803699417115,4.359747887419435,3.8094801782226564,530.6470285644531,4.093747398723809,532.0009709074856
49,4.064911944351196,4.34946630328608,3.7990323303222655,531.7591992773438,4.084276870416757,530.3788637398911
50,4.056351890258789,4.347882263195781,3.7901965257263184,532.3107048632812,4.081804075941872,532.1563556902705
