Epoch,Train Loss,Validation Loss,Train Reconstruction Loss,Train KLD Loss,Validation Reconstruction Loss,Validation KLD Loss
1,6.495907147369385,5.857763931774103,6.388744735717774,214.3248090307617,5.718231399219257,279.06502584146614
2,5.553051749572754,5.24338240364489,5.386746907348633,332.60967435546877,5.063308627460711,360.147526555168
3,5.067955921630859,4.863880875011603,4.876565566253662,382.78070040039063,4.666706792081888,394.3481649088022
4,4.7432258549499515,4.580731897689283,4.536814194488525,412.82329296875,4.370895410878971,419.67294623524236
5,4.501837046813965,4.450636312222709,4.284678780670166,434.3165144433594,4.2286069652143,444.0586932977548
6,4.317237935409546,4.256803598647681,4.091720108337403,451.035626484375,4.021931798313372,469.7435643985249
7,4.165570537338257,4.129713386011581,3.933974531097412,463.1919893457031,3.899630114674187,460.16649591122956
8,4.041583877410889,4.043634224242677,3.804522198410034,474.1233315234375,3.8068712846920514,473.52585131367937
9,3.93576740234375,3.9823748547429094,3.6945185278320314,482.4977270605469,3.7403652576592785,484.0191516815283
10,3.84911262802124,3.9096870338574004,3.604520625076294,489.18398267578124,3.6639882314700287,491.397574622791
11,3.7744385861968994,3.8539173968683795,3.526885900802612,495.1053476953125,3.608530522154543,490.7737217132276
12,3.709431372680664,3.8320613829091714,3.4599606969451906,498.94132375,3.588228095453768,487.66654846386405
13,3.658100037765503,3.784826232221561,3.406551170425415,503.09770961914063,3.5302220190675877,509.2084121460351
14,3.6115344356536867,3.7642616509629514,3.3583550719451902,506.35870365234376,3.511921085869542,504.6811020336212
15,3.5701446984100342,3.7516622337670373,3.315471300048828,509.3467725878906,3.501576389367588,500.1716615719536
16,3.5351454119110106,3.7230261636618227,3.2790237368011477,512.2433259375,3.4711059868907013,503.8403369062625
17,3.5029581690216065,3.713778488933088,3.2458560875701905,514.2041370605468,3.459859627123458,507.8376999145118
18,3.472513676300049,3.6971167436423014,3.2143291445159914,516.3690399707032,3.4421590677084635,509.9153364382613
19,3.446430722732544,3.6779301874934673,3.1874028009796143,518.0558183300781,3.419826021590553,516.2082934882313
20,3.42201051071167,3.6691970238670373,3.1621444467926025,519.7321045703125,3.4078711153219303,522.6517950185953
21,3.397802889099121,3.6607375480115603,3.137088573226929,521.4286056542969,3.400707151181401,520.0607751230843
22,3.377580691604614,3.6477442275220975,3.1160813493347166,522.9986608203125,3.3885481197613116,518.3921929990141
23,3.3571385732269285,3.636933751761342,3.0949023470306396,524.472422109375,3.3746527376266333,524.5619954362083
24,3.33849786857605,3.632360033333873,3.075862646408081,525.2704158105469,3.371570709033515,521.5786281987882
25,3.3224331188964844,3.631287146681033,3.0589001403045653,527.0659299902344,3.3657643094230383,531.0456447418505
26,3.230997047042847,3.5707997163644616,2.96557891746521,530.8362327734375,3.305550105274676,530.4991942579373
27,3.2051370989227297,3.5675460256326694,2.938732406997681,532.809358828125,3.3020978453822027,530.8963312996082
28,3.192684068450928,3.5672398542824646,2.925391382293701,534.5853483105469,3.3005252044421796,533.4292739039412
29,3.1806394671630858,3.5653197323552335,2.9125133317565917,536.2522452148437,3.3004957129018377,529.6480125939122
30,3.1688790390014647,3.564759700062176,2.9001951908874513,537.3676718457032,3.2947851423257455,539.949083614654
31,3.1593505416870116,3.556773108034469,2.8900127909088136,538.6754738867188,3.2865894747237427,540.3672567251772
32,3.1499834087371825,3.5605046330168606,2.880428749008179,539.1092945019532,3.2957343887597226,529.5404641635882
33,3.142501616668701,3.5574908949696598,2.8722997550964355,540.4036978515625,3.290994994556561,532.9917664939222
34,3.133601795501709,3.5593864194120464,2.8629374411010744,541.3286820117188,3.2892294356617304,540.3139463187026
35,3.126602597503662,3.563235210534483,2.8555289855194093,542.1471963867187,3.294323337725557,537.823732418755
36,3.1183619999694825,3.55626231336746,2.8467534677124022,543.2170397851562,3.2862565266057704,540.0115615795977
37,3.112453461532593,3.5582923515917013,2.8405625469207765,543.7818018652343,3.286490463981994,543.6037587906225
38,3.1058385781097413,3.562582414371137,2.8334972225952146,544.6826864257813,3.293141244699399,538.882324608751
39,3.098310367431641,3.5552738992550883,2.825639331817627,545.3420459570312,3.281996156460942,546.5554558019669
40,3.093745600967407,3.5592192430465746,2.8206140077209474,546.2631563867187,3.2842673013766355,549.9038713839108
41,3.086765108566284,3.55483214999921,2.813393295593262,546.7435995410157,3.28239551138954,544.8732516255242
42,3.080539723587036,3.554396075562547,2.806989130477905,547.1011618164063,3.279677640134915,549.4368473333292
43,3.0756179667663575,3.5554893466230397,2.801730411758423,547.7750844824219,3.282949129232583,545.0804117708541
44,3.070591394119263,3.5542368500377424,2.796257711715698,548.6673356640625,3.2820694636993895,544.3347415619384
45,3.0641463720703124,3.561243513521676,2.7894646131134033,549.3634893652344,3.287020031255655,548.4469358791558
46,3.058150199432373,3.5625451266194306,2.7832868185424804,549.7267340234375,3.2899118947525756,545.2664422470922
47,3.05447330657959,3.5532202195054805,2.7793019467926023,550.3426907421875,3.2799040090542633,546.6323850589057
48,3.049051630020142,3.554811393110135,2.77345661277771,551.1900052148437,3.2806173620132593,548.3880340283671
49,3.0434436028289795,3.559014132990243,2.7677670792388915,551.3530227929688,3.2814325014242347,555.1632343328799
50,3.039164729003906,3.5528434922519962,2.763148533554077,552.0323598046875,3.2756421939252665,554.4025668305711
