Epoch,Train Loss,Validation Loss,Train Reconstruction Loss,Train KLD Loss,Validation Reconstruction Loss,Validation KLD Loss
1,6.197643768157959,5.400775173601632,6.083811714019776,227.6641046142578,5.231442096515204,338.66616255787613
2,5.04158812789917,4.775110296547984,4.851159244537354,380.857748359375,4.5672790630937765,415.66243434333194
3,4.552796999664307,4.391109303544504,4.336098878784179,433.3962266894531,4.163189283194252,455.8400190554488
4,4.255865545578003,4.154798835992051,4.025215098953247,461.3008694140625,3.9200639671410995,469.4697271475015
5,4.046596160964966,4.017738413886902,3.8075208319091796,478.15063572265626,3.776488656814868,482.4994973862133
6,3.894782399597168,3.9159566624857747,3.650192471923828,489.17983609375,3.6674528038158964,497.007692964694
7,3.781128173522949,3.8232345588671897,3.532615779953003,497.0247627929688,3.578373320948202,489.7224402869471
8,3.694662123031616,3.783362761092262,3.4437550021362306,501.814217734375,3.531274692699932,504.1761133358501
9,3.625895885543823,3.730459461577784,3.373052169494629,505.68740952148437,3.479329595931422,502.25971911738094
10,3.568543725128174,3.702077613471034,3.3143191149902345,508.44919627929687,3.4461179967886344,511.9192055406662
11,3.5209338020324705,3.6827809719231945,3.2652663861846922,511.33480979492185,3.425627339000519,514.307243761544
12,3.4796161463928224,3.6523867430397496,3.222593547821045,514.0451738671875,3.3983140723012126,508.1453112519968
13,3.441644829483032,3.642818355712647,3.183526757736206,516.2361212695313,3.390065887865548,505.50490338505267
14,3.407245743484497,3.612197299353993,3.1482891496276855,517.9131638867187,3.350453878743961,523.486822646266
15,3.376818526382446,3.615960837933964,3.1165594135284422,520.5182001074219,3.3570308228270314,517.8600018291047
16,3.349520656738281,3.602874715488178,3.0884711811828613,522.0989258789062,3.342968350401321,519.8127144030489
17,3.3230201852416994,3.5852655861705256,3.0611102651977538,523.8198185253906,3.3220610854724724,526.4089654794516
18,3.2994608381652832,3.5937842408689065,3.0365439707946775,525.8337078808594,3.3307565218343522,526.055415241863
19,3.2792428980255126,3.576156731992484,3.0157593100738525,526.9671545019531,3.3137039132773305,524.905584755797
20,3.2575358220672608,3.575392004780876,2.9932459881591797,528.5796444726562,3.3125321621331163,525.7196626998365
21,3.2391343545532227,3.565312987318435,2.97426580078125,529.7370798730469,3.2999268362697323,530.7722754920253
22,3.2223076950073244,3.556003180555642,2.9566795469665528,531.2562709277344,3.2924783823970025,527.0495740994097
23,3.204998773727417,3.5525103651296597,2.9389394853973387,532.1185518457031,3.28575000671533,533.5206969629842
24,3.1903267068481447,3.5481162276892615,2.9235096143341064,533.6341554394531,3.280756472779539,534.7194884668904
25,3.174070267562866,3.5490474830420253,2.9068968531799317,534.3468039453124,3.27951219059027,539.0705498156075
26,3.0901853300476074,3.497759747429016,2.821556740951538,537.2571552246094,3.2305857807683487,534.3479111156524
27,3.0684389988708496,3.5007346681893443,2.7986350762939454,539.6078174511719,3.2292136163376393,543.0420875427441
28,3.0555864640045165,3.499127889212709,2.785029053726196,541.1147930273437,3.229509354399416,539.2370254467852
29,3.045606276092529,3.4942330240060726,2.774447713088989,542.3171002441406,3.2227552934957386,542.9554209358776
30,3.034949691543579,3.4964756584776855,2.7632691287231443,543.3610965332032,3.2266086747471134,539.7339549689248
31,3.0267846087646486,3.503971578214115,2.754670107116699,544.2289781054687,3.2335022981174455,540.9385385726588
32,3.019343120880127,3.5002612755321465,2.7465678672027587,545.5504791894531,3.2266510431758895,547.2204312943041
33,3.011595168991089,3.4955667969517816,2.7383777198791504,546.4348722167969,3.2239038365336654,543.3258793742511
34,3.005033024902344,3.4991084958036867,2.7313711345672607,547.3237500488282,3.228815138911287,540.586682011906
35,2.997758265991211,3.502592049467678,2.7237795486450196,547.9574020117187,3.228303037893277,548.578003514689
36,2.990863983306885,3.4992712077241355,2.716538364868164,548.6512095214844,3.2245113316435403,549.5197155254717
37,2.9848868923950196,3.500531832631023,2.710005309829712,549.7631357617188,3.2284477861544576,544.1680738552691
38,2.9790212159729004,3.501902065338037,2.7039888414764404,550.0647236132812,3.2255940109776993,552.6160826271715
39,2.973926376800537,3.5031862906373727,2.698410951766968,551.0308216210938,3.22476787689014,556.836801937213
40,2.9683347651672363,3.5051796131621535,2.6925530485534668,551.5634046972656,3.229044736764682,552.2697254704972
41,2.9623338680267333,3.500746503805581,2.686313826446533,552.0400586425782,3.2274689643908614,546.5550572209465
42,2.957100528182983,3.4994637554826826,2.6806467018127442,552.9076275683594,3.222623190559899,553.6811110036442
43,2.9524514553070067,3.50023236670814,2.6758355433654786,553.2317976269532,3.2230922162723235,554.2802568624576
44,2.9473128575897216,3.5060653313280294,2.6701818979644774,554.2618924121093,3.230082869148864,551.9649067351612
45,2.942479024887085,3.5008141301310483,2.6651238870239258,554.71025203125,3.2248878638965253,551.8525002574006
46,2.937198590774536,3.509510223857892,2.659616605682373,555.16394578125,3.2308613362784584,557.2977458722295
47,2.9330798571777343,3.5081518549507797,2.6550899964904784,555.9796983984374,3.2330025148848756,550.2986590595672
48,2.9291668225860596,3.510148215217712,2.6511998638916014,555.9338877832031,3.231847347923742,556.601704655364
49,2.924969637145996,3.5033895855132764,2.6465815119171143,556.7762240429688,3.226830202931413,553.1187264439397
50,2.920878220214844,3.5072012259937324,2.642091382446289,557.5736500097656,3.2321150950349558,550.172241795939
