Epoch,Train Loss,Validation Loss,Train Reconstruction Loss,Train KLD Loss,Validation Reconstruction Loss,Validation KLD Loss
1,0.148810291864872,0.13092892807417403,0.1271897280716896,43.24112557067871,0.10931822531425153,43.22140329866745
2,0.12838992665290833,0.1241605702442483,0.1061647667837143,44.4503175390625,0.1023398894614305,43.641358713753306
3,0.12452139339923858,0.12470024307600606,0.1013062195801735,46.430345360107424,0.10046359451529317,48.473295278823414
4,0.12186078437805176,0.11868783200796419,0.09793012142419814,47.861323743896484,0.09439632660759904,48.58300853156434
5,0.11993895045280456,0.11783827467562673,0.09543417907953262,49.00954051147461,0.09327602998231546,49.12448802618935
6,0.11866063234806061,0.11668767594396116,0.09373504137277604,49.851179464111326,0.09223385719350352,48.9076358197977
7,0.11778382261753083,0.11602648928428229,0.09256913208723068,50.429378653564456,0.09050680413699379,51.03936690796679
8,0.11721047065734863,0.11653896635428024,0.09178194270849228,50.85705344604492,0.09011652194463407,52.844886877285404
9,0.1166487643623352,0.11557422766384606,0.09105424686908722,51.18903254638672,0.08985973016236917,51.428992774159
10,0.11631485857725143,0.11556884370291956,0.09055767874240875,51.51435723754883,0.09036933516446775,50.39901487210307
11,0.11593965581655502,0.11467728609094224,0.09006369621992111,51.7519169909668,0.08964213602744733,50.07029776527478
12,0.11567928558349609,0.11448136557595798,0.08970903540372849,51.940497819824216,0.08924975029576701,50.463227951488555
13,0.11539808779478074,0.1142052865732973,0.08937544984340667,52.04527341308594,0.08851841544381346,51.373739394897854
14,0.11519636960744858,0.11409649014853822,0.08909345400810241,52.20582872924805,0.08853867969002586,51.11561883067171
15,0.11498262154102326,0.11387536960383193,0.0888384796833992,52.288281279296875,0.08742438537625079,52.90196589997021
16,0.11481451473474502,0.11395325806860726,0.08860359817266464,52.42183070556641,0.08796257918444686,51.98135564883296
17,0.1146941496181488,0.11400926298798082,0.08841971980333328,52.54885717041016,0.08767999149263857,52.65854047586362
18,0.11446884853601455,0.11376299901892202,0.08815245633602142,52.63278191894531,0.08782862405331371,51.86874771118164
19,0.11439195627450943,0.11373641099126194,0.08803380340099334,52.71630319091797,0.08765207276271936,52.16867438368142
20,0.11423065864324569,0.11329208338222564,0.08782567442178726,52.80996586791992,0.08688379924137371,52.816566174784406
21,0.11413461405277252,0.11308390692400094,0.08769240442991257,52.88441646606445,0.08691332710627168,52.34115700523693
22,0.11398649967432022,0.11351404550928658,0.08750986535310745,52.95326622436524,0.08730121918570119,52.42565066060319
23,0.11388774532079697,0.11313652171018405,0.08738591372489929,53.00366072631836,0.0867682520193033,52.736537116785016
24,0.11379287020206451,0.11329634616169305,0.0872646074962616,53.05652284179688,0.08740145265579985,51.789784659973726
25,0.11369923774719239,0.11288351432298319,0.08715824496269226,53.08198302856445,0.08632607543811249,53.114874928142314
26,0.11288365586996078,0.1124881057027049,0.086257244232893,53.25282081176758,0.08581941905684365,53.33737058304369
27,0.1127689802312851,0.11244524796359455,0.08611475236654281,53.30845313110351,0.08599373864860961,52.903016075158654
28,0.11268007006645203,0.11213556084389123,0.08599941994190216,53.36129762939453,0.08534035462731371,53.59041009238734
29,0.11266204174041748,0.11235967587929564,0.08594841344952583,53.427254024658204,0.08612317049179595,52.47300870121477
30,0.11258417260169983,0.11241391574898467,0.08585912553787231,53.45009154296875,0.08578670865144973,53.25441127691787
31,0.11255267657279969,0.1120176529541564,0.08579689823627472,53.51155426147461,0.08558765408425285,52.85999494314955
32,0.11249150754928589,0.11214698241731991,0.08573880433559418,53.50540408569336,0.08576232828080844,52.769306280361576
33,0.11242238574743271,0.11208219147813968,0.08563263549804688,53.579497834472654,0.08557280641013441,53.018767359919444
34,0.11241062144041061,0.11206462579413344,0.08562460141181946,53.57203763183594,0.08544511129014408,53.239026602845605
35,0.11234194445610046,0.11195269660256542,0.08554418731093406,53.595511892089846,0.0850794773084668,53.746435415249664
36,0.11231829542398453,0.11207229996355958,0.08550399516105651,53.62859796264648,0.08520640054354653,53.731795911210035
37,0.11228118253231048,0.11190516401689274,0.08544863707304001,53.66508844604492,0.08483269158453226,54.14494255480294
38,0.11224177578687668,0.11187618756637024,0.08538749644994735,53.708556239013674,0.08462913479572667,54.49410311177897
39,0.11219439798355102,0.11192882346649902,0.08532818927288055,53.73241489868164,0.08548696722371128,52.88370995323498
40,0.11213938653945923,0.11181174992277218,0.08527860588788987,53.72155880737305,0.0849131267434492,53.79724379469411
41,0.11212935087919235,0.11207856340244556,0.08523624701499939,53.78620528076172,0.08547111872000435,53.214886735422546
42,0.11212812202692032,0.11171739438947398,0.08519357895731926,53.86908353759765,0.08488916834227193,53.65644935144784
43,0.11203459458112716,0.11167321030419475,0.08511728831529618,53.8346099987793,0.08466969961270737,54.00701916484406
44,0.11200996876239777,0.11200129307401828,0.0850898548924923,53.840225153808596,0.08531483215169784,53.372918881547335
45,0.11198177220106124,0.1119076779094367,0.08504147087812423,53.88060001708985,0.0852188986187545,53.377556480919594
46,0.1119304481959343,0.11179467919059455,0.08496813656687736,53.92462061035156,0.08488873430429555,53.81188741811929
47,0.11192508768558503,0.111913643824978,0.08497154154062271,53.9070898059082,0.0851062696200971,53.614745923124566
48,0.11190559026479721,0.11168761713245806,0.08494320733308793,53.92476349853516,0.0848639998763514,53.647232201914434
49,0.11184333780288697,0.11178451626540754,0.08486659228920937,53.95348841796875,0.08563328139222087,52.30246710244078
50,0.11185304596185684,0.11160164733473867,0.08485889139056206,53.988306673583985,0.084890446461999,53.42239907602914
